-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 04/01/2024 through 06/30/2024 in UTC
Location: Latitude  26.9124   Longitude 75.7873 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 405.74 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/hr) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
WSC                   MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Rough bare soil (vegtype_11) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,4,1,0,0.0,19.01,3.28,96.39,4.85
2024,4,1,1,0.26,20.55,4.06,96.44,4.05
2024,4,1,2,0.98,23.42,3.37,96.49,2.58
2024,4,1,3,1.88,28.76,2.56,96.51,2.14
2024,4,1,4,2.59,31.59,3.79,96.48,3.07
2024,4,1,5,2.97,33.18,4.85,96.42,3.9
2024,4,1,6,3.27,34.33,5.99,96.34,4.8
2024,4,1,7,3.25,35.07,6.86,96.25,5.5
2024,4,1,8,2.98,35.22,7.36,96.17,5.9
2024,4,1,9,2.51,34.54,7.46,96.11,5.99
2024,4,1,10,1.89,33.57,7.16,96.09,5.77
2024,4,1,11,1.05,32.22,6.74,96.1,5.56
2024,4,1,12,0.3,30.54,5.76,96.15,5.35
2024,4,1,13,0.0,27.76,4.23,96.2,5.57
2024,4,1,14,0.0,26.28,4.57,96.26,5.78
2024,4,1,15,0.0,25.31,4.68,96.31,5.63
2024,4,1,16,0.0,24.58,4.48,96.33,5.29
2024,4,1,17,0.0,24.01,4.11,96.32,4.96
2024,4,1,18,0.0,23.58,3.68,96.28,4.67
2024,4,1,19,0.0,22.93,3.16,96.24,4.41
2024,4,1,20,0.0,22.15,2.77,96.18,4.11
2024,4,1,21,0.0,21.6,2.6,96.13,3.69
2024,4,1,22,0.0,21.03,2.5,96.11,3.12
2024,4,1,23,0.0,20.95,2.23,96.12,2.54
2024,4,2,0,0.0,21.32,1.84,96.17,1.96
2024,4,2,1,0.25,22.84,1.28,96.24,1.37
2024,4,2,2,0.9,25.92,0.73,96.31,0.62
2024,4,2,3,1.73,30.32,2.2,96.36,2.18
2024,4,2,4,2.57,33.09,4.04,96.37,3.31
2024,4,2,5,3.09,34.53,4.39,96.33,3.56
2024,4,2,6,3.45,35.73,4.58,96.26,3.7
2024,4,2,7,3.44,36.5,4.85,96.16,3.9
2024,4,2,8,3.16,36.85,5.1,96.06,4.08
2024,4,2,9,2.66,36.69,5.21,95.99,4.18
2024,4,2,10,1.95,36.11,5.18,95.94,4.17
2024,4,2,11,1.06,34.97,4.85,95.92,3.95
2024,4,2,12,0.32,32.13,3.05,95.96,3.82
2024,4,2,13,0.0,28.66,2.98,96.01,4.24
2024,4,2,14,0.0,27.36,3.12,96.08,4.46
2024,4,2,15,0.0,26.26,3.12,96.14,4.37
2024,4,2,16,0.0,25.19,2.97,96.18,3.97
2024,4,2,17,0.0,24.24,2.85,96.19,3.64
2024,4,2,18,0.0,23.36,2.79,96.16,3.47
2024,4,2,19,0.0,22.79,2.65,96.15,3.3
2024,4,2,20,0.0,22.47,2.47,96.14,3.14
2024,4,2,21,0.0,21.37,2.46,96.15,2.99
2024,4,2,22,0.0,20.3,2.66,96.15,3.24
2024,4,2,23,0.0,19.66,2.74,96.17,3.37
2024,4,3,0,0.0,19.37,2.83,96.21,3.64
2024,4,3,1,0.22,21.65,3.08,96.26,3.81
2024,4,3,2,0.75,24.78,3.93,96.32,3.06
2024,4,3,3,1.34,29.16,3.81,96.38,3.0
2024,4,3,4,1.95,32.68,3.57,96.41,2.77
2024,4,3,5,2.26,34.05,3.72,96.39,2.92
2024,4,3,6,2.82,34.48,4.08,96.35,3.21
2024,4,3,7,3.19,34.64,4.34,96.28,3.41
2024,4,3,8,2.78,34.57,4.51,96.21,3.57
2024,4,3,9,1.92,34.63,4.49,96.14,3.57
2024,4,3,10,1.35,34.0,4.25,96.1,3.43
2024,4,3,11,0.75,33.12,3.81,96.09,3.19
2024,4,3,12,0.27,31.16,2.32,96.11,2.96
2024,4,3,13,0.0,28.7,2.24,96.15,2.77
2024,4,3,14,0.0,28.12,2.07,96.2,2.46
2024,4,3,15,0.0,27.41,2.1,96.25,2.48
2024,4,3,16,0.0,26.75,2.16,96.27,2.52
2024,4,3,17,0.0,26.16,2.17,96.26,2.5
2024,4,3,18,0.0,25.44,2.33,96.24,2.75
