-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 10/01/2024 through 12/31/2024 in UTC
Location: Latitude  13.0827   Longitude 80.2707 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 48.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/hr) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
WSC                   MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Crop: 20-m broadleaf-deciduous trees (10%) & wheat (vegtype_12) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,10,1,0,0.04,25.53,2.48,100.3,2.33
2024,10,1,1,0.63,26.93,3.02,100.38,2.2
2024,10,1,2,1.47,28.3,3.37,100.45,2.25
2024,10,1,3,2.22,29.47,3.35,100.5,2.2
2024,10,1,4,2.09,30.47,3.28,100.48,2.13
2024,10,1,5,2.74,31.34,3.19,100.4,2.06
2024,10,1,6,3.31,32.03,3.09,100.27,1.98
2024,10,1,7,3.15,32.55,3.04,100.15,1.93
2024,10,1,8,2.88,32.76,3.07,100.05,1.94
2024,10,1,9,1.97,32.69,3.17,100.0,2.0
2024,10,1,10,1.39,32.31,3.36,99.99,2.14
2024,10,1,11,0.52,31.41,3.58,100.02,2.52
2024,10,1,12,0.03,29.54,3.7,100.1,3.33
2024,10,1,13,0.0,28.43,4.4,100.21,4.06
2024,10,1,14,0.0,27.96,4.72,100.31,4.12
2024,10,1,15,0.0,27.61,4.47,100.38,3.94
2024,10,1,16,0.0,27.31,4.12,100.4,3.74
2024,10,1,17,0.0,27.05,3.86,100.37,3.6
2024,10,1,18,0.0,26.85,3.82,100.31,3.57
2024,10,1,19,0.0,26.65,4.0,100.22,3.65
2024,10,1,20,0.0,26.49,4.14,100.15,3.75
2024,10,1,21,0.0,26.32,3.93,100.12,3.66
2024,10,1,22,0.0,26.09,3.54,100.14,3.45
2024,10,1,23,0.0,25.94,3.46,100.19,3.38
2024,10,2,0,0.04,25.89,3.54,100.27,3.44
2024,10,2,1,0.6,26.93,4.6,100.37,3.38
2024,10,2,2,1.43,28.21,5.43,100.45,3.79
2024,10,2,3,1.87,29.58,5.61,100.5,3.83
2024,10,2,4,2.64,30.9,5.52,100.46,3.72
2024,10,2,5,3.07,32.01,5.35,100.36,3.61
2024,10,2,6,3.16,32.9,4.81,100.24,3.28
2024,10,2,7,2.88,33.5,4.04,100.12,2.84
2024,10,2,8,2.77,33.77,3.38,100.03,2.5
2024,10,2,9,1.86,33.82,3.13,99.97,2.34
2024,10,2,10,1.34,33.52,3.0,99.97,2.31
2024,10,2,11,0.51,32.88,3.04,100.01,2.49
2024,10,2,12,0.02,30.97,3.17,100.09,3.06
2024,10,2,13,0.0,29.75,3.89,100.17,3.74
2024,10,2,14,0.0,29.16,4.29,100.25,4.14
2024,10,2,15,0.0,28.72,4.4,100.32,4.24
2024,10,2,16,0.0,28.36,4.53,100.34,4.29
2024,10,2,17,0.0,27.99,4.95,100.31,4.42
2024,10,2,18,0.0,27.55,5.18,100.25,4.43
2024,10,2,19,0.0,27.12,5.14,100.18,4.37
2024,10,2,20,0.0,26.77,5.25,100.1,4.44
2024,10,2,21,0.0,26.46,5.31,100.04,4.46
2024,10,2,22,0.0,26.18,5.43,100.01,4.56
2024,10,2,23,0.0,25.96,5.28,100.07,4.47
2024,10,3,0,0.03,25.77,4.52,100.22,4.01
2024,10,3,1,0.44,26.27,4.76,100.34,3.56
2024,10,3,2,1.19,27.3,4.4,100.42,2.95
2024,10,3,3,1.89,29.23,3.77,100.44,2.61
2024,10,3,4,2.66,31.01,3.42,100.39,2.4
2024,10,3,5,2.87,31.97,2.8,100.29,1.98
2024,10,3,6,2.83,32.42,2.1,100.16,1.6
2024,10,3,7,2.59,32.67,1.75,100.04,1.34
2024,10,3,8,1.99,32.72,1.46,99.95,1.13
2024,10,3,9,1.29,32.77,1.23,99.9,1.02
2024,10,3,10,0.78,32.53,1.23,99.91,1.04
2024,10,3,11,0.27,31.85,1.11,99.95,0.94
2024,10,3,12,0.02,30.88,0.77,100.02,0.73
2024,10,3,13,0.0,30.38,0.65,100.11,0.6
2024,10,3,14,0.0,29.98,0.65,100.19,0.62
2024,10,3,15,0.0,29.6,0.86,100.27,0.73
2024,10,3,16,0.0,29.2,1.23,100.29,1.02
2024,10,3,17,0.0,28.77,1.76,100.27,1.46
2024,10,3,18,0.0,28.26,2.22,100.21,1.91
2024,10,3,19,0.0,27.79,2.57,100.14,2.28
2024,10,3,20,0.0,27.45,2.88,100.08,2.63
2024,10,3,21,0.0,27.16,3.1,100.06,2.93
2024,10,3,22,0.0,26.9,3.24,100.07,3.11
2024,10,3,23,0.0,26.61,3.28,100.12,3.17
2024,10,4,0,0.03,26.36,3.23,100.21,3.14
2024,10,4,1,0.38,26.61,3.46,100.31,2.92
2024,10,4,2,1.0,27.13,3.6,100.4,2.45
2024,10,4,3,1.75,28.05,2.96,100.44,1.96
2024,10,4,4,2.35,29.41,2.39,100.44,1.61
2024,10,4,5,2.82,30.29,1.93,100.39,1.31
2024,10,4,6,2.95,30.88,1.55,100.3,1.08
2024,10,4,7,2.69,31.14,1.39,100.19,0.99
