-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 07/01/2024 through 09/30/2024 in UTC
Location: Latitude  28.6139   Longitude 77.209 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/hr) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
WSC                   MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Rough bare soil (vegtype_11) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,7,1,0,0.06,29.24,4.25,97.13,3.78
2024,7,1,1,0.3,31.12,4.48,97.18,3.8
2024,7,1,2,0.62,33.64,5.01,97.22,4.23
2024,7,1,3,0.97,35.52,4.39,97.25,3.61
2024,7,1,4,1.27,36.42,3.22,97.25,2.65
2024,7,1,5,1.5,36.36,2.36,97.2,1.97
2024,7,1,6,1.94,36.25,1.89,97.13,1.61
2024,7,1,7,2.28,36.38,1.77,97.05,1.55
2024,7,1,8,2.06,36.54,2.32,96.97,1.99
2024,7,1,9,1.64,36.45,2.89,96.92,2.43
2024,7,1,10,1.16,36.19,3.04,96.89,2.54
2024,7,1,11,0.75,35.79,3.07,96.9,2.63
2024,7,1,12,0.32,35.11,2.85,96.93,2.76
2024,7,1,13,0.05,33.78,2.1,96.98,2.98
2024,7,1,14,0.0,32.96,2.23,97.02,3.36
2024,7,1,15,0.0,32.5,2.7,97.06,3.78
2024,7,1,16,0.0,32.02,3.18,97.07,3.92
2024,7,1,17,0.0,31.52,3.16,97.08,3.61
2024,7,1,18,0.0,31.09,2.95,97.04,3.28
2024,7,1,19,0.0,30.7,2.77,97.01,3.07
2024,7,1,20,0.0,30.34,2.72,96.96,2.98
2024,7,1,21,0.0,30.08,2.57,96.91,2.91
2024,7,1,22,0.0,29.92,2.53,96.92,2.95
2024,7,1,23,0.0,29.74,2.72,96.95,3.08
2024,7,2,0,0.03,29.94,3.69,97.0,3.46
2024,7,2,1,0.17,31.13,4.42,97.05,3.73
2024,7,2,2,0.34,32.92,5.23,97.09,4.46
2024,7,2,3,0.59,34.78,6.03,97.13,5.1
2024,7,2,4,1.05,36.4,6.08,97.13,5.03
2024,7,2,5,1.33,37.45,5.5,97.07,4.48
2024,7,2,6,0.7,37.8,4.78,97.01,3.88
2024,7,2,7,1.64,37.96,3.94,96.96,3.19
2024,7,2,8,1.47,37.83,3.26,96.9,2.65
2024,7,2,9,1.24,37.63,2.95,96.86,2.4
