-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 10/01/2024 through 12/31/2024 in UTC
Location: Latitude  28.6139   Longitude 77.209 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/hr) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
WSC                   MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Rough bare soil (vegtype_11) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,10,1,0,0.0,22.78,2.73,98.09,4.32
2024,10,1,1,0.28,23.48,3.14,98.15,4.12
2024,10,1,2,0.86,24.92,3.77,98.23,3.2
2024,10,1,3,1.55,26.72,3.14,98.29,2.51
2024,10,1,4,2.17,29.55,3.51,98.3,2.98
2024,10,1,5,2.59,30.95,4.12,98.28,3.51
2024,10,1,6,2.73,31.61,4.62,98.22,3.96
2024,10,1,7,2.65,31.97,4.87,98.12,4.24
2024,10,1,8,2.27,32.15,4.89,98.03,4.43
2024,10,1,9,1.79,31.86,4.59,97.96,4.36
2024,10,1,10,1.13,31.18,3.77,97.92,4.14
2024,10,1,11,0.47,30.08,3.19,97.91,3.43
2024,10,1,12,0.04,28.29,1.83,97.92,2.2
2024,10,1,13,0.0,28.15,1.35,97.96,1.46
2024,10,1,14,0.0,27.88,1.02,98.01,1.12
2024,10,1,15,0.0,27.29,1.05,98.06,1.13
2024,10,1,16,0.0,26.71,1.22,98.08,1.27
2024,10,1,17,0.0,25.95,1.39,98.08,1.44
2024,10,1,18,0.0,25.19,1.56,98.08,1.66
2024,10,1,19,0.0,24.54,1.69,98.07,1.85
2024,10,1,20,0.0,24.2,1.69,98.05,1.84
2024,10,1,21,0.0,24.02,1.64,98.04,1.76
2024,10,1,22,0.0,23.73,1.68,98.04,1.8
2024,10,1,23,0.0,23.22,1.85,98.06,2.04
2024,10,2,0,0.0,22.54,2.14,98.11,2.49
2024,10,2,1,0.32,23.17,2.18,98.17,3.08
2024,10,2,2,0.95,25.25,3.28,98.23,3.14
2024,10,2,3,1.67,26.76,3.3,98.26,2.68
2024,10,2,4,2.28,29.1,3.85,98.25,3.29
2024,10,2,5,2.71,31.05,4.65,98.21,4.09
2024,10,2,6,2.98,32.23,5.09,98.14,4.53
2024,10,2,7,2.91,32.92,5.26,98.05,4.75
2024,10,2,8,2.58,33.22,5.24,97.97,4.84
2024,10,2,9,2.02,32.92,4.75,97.91,4.6
2024,10,2,10,1.31,32.24,4.0,97.88,4.45
2024,10,2,11,0.55,30.74,3.41,97.87,3.78
2024,10,2,12,0.04,28.34,2.19,97.88,2.77
2024,10,2,13,0.0,27.61,2.07,97.91,2.34
2024,10,2,14,0.0,26.77,2.24,97.97,2.58
2024,10,2,15,0.0,25.69,2.63,98.02,3.28
2024,10,2,16,0.0,24.87,2.87,98.03,3.9
2024,10,2,17,0.0,24.24,2.92,98.03,4.13
2024,10,2,18,0.0,23.72,2.86,98.01,4.11
